,day_of_week,NEIGHBORHOOD_ID,TIME,GEO_LON,GEO_LAT
4535,Tuesday,capitol-hill,20:00:00,-104.9870176,39.7313605
4536,Tuesday,cole,16:00:00,-104.9721132,39.7681634
4537,Friday,cherry-creek,20:00:00,-104.9512928,39.7162155
4538,Sunday,hampden,23:59:00,-104.8717111,39.6694733
4539,Tuesday,harvey-park,23:59:00,-105.0379676,39.6764021
4540,Friday,five-points,16:00:00,-104.9804721,39.7529315
4541,Wednesday,university-hills,20:00:00,-104.9376574,39.666016
4542,Tuesday,capitol-hill,16:00:00,-104.9797687,39.7398829
4543,Tuesday,capitol-hill,16:00:00,-104.9872865,39.7383621
4544,Monday,villa-park,16:00:00,-105.0306505,39.7319681
4545,Tuesday,highland,20:00:00,-105.00928200000001,39.7659715
4546,Monday,virginia-village,20:00:00,-104.9399687,39.6897659
4547,Friday,five-points,23:59:00,-104.9889616,39.7529549
4548,Wednesday,five-points,20:00:00,-104.9828866,39.7510671
4549,Tuesday,baker,04:00:00,-104.9903833,39.7114937
4550,Thursday,clayton,20:00:00,-104.9559381,39.7681227
4551,Friday,lowry-field,23:59:00,-104.9019794,39.7272501
4552,Monday,valverde,20:00:00,-105.0235254,39.7146689
4553,Monday,montclair,16:00:00,-104.9169925,39.7380677
4554,Friday,cbd,23:59:00,-104.9942585,39.744915
4555,Thursday,cory-merrill,23:59:00,-104.9410653,39.6944053
4556,Friday,gateway-green-valley-ranch,20:00:00,-104.8091564,39.786081
4557,Friday,five-points,23:59:00,-104.9787246,39.7626639
4558,Thursday,westwood,20:00:00,-105.0253044,39.7086337
4559,Sunday,east-colfax,04:00:00,-104.8913783,39.7398378
4560,Saturday,hale,23:59:00,-104.9271467,39.7399844
4561,Wednesday,belcaro,20:00:00,-104.9411874,39.7040639
4562,Thursday,hampden-south,20:00:00,-104.8823661,39.6527803
4563,Thursday,east-colfax,16:00:00,-104.89286200000001,39.7401529
4564,Tuesday,chaffee-park,20:00:00,-105.0247826,39.7882989
4565,Sunday,valverde,23:59:00,-105.0141663,39.7115257
4566,Wednesday,baker,16:00:00,-104.9888824,39.7106389
4567,Thursday,harvey-park,16:00:00,-105.0250596,39.6786348
4568,Thursday,skyland,23:59:00,-104.9511972,39.7557031
4569,Thursday,five-points,16:00:00,-104.979323,39.750107
4570,Monday,union-station,16:00:00,-105.0027748,39.759578000000005
4571,Wednesday,mar-lee,20:00:00,-105.0335792,39.6941607
4572,Tuesday,union-station,16:00:00,-105.0017782,39.7596699
4573,Thursday,whittier,20:00:00,-104.9671834,39.7582391
4574,Monday,five-points,23:59:00,-104.9883656,39.7546983
4575,Tuesday,cherry-creek,20:00:00,-104.9561159,39.71906
4576,Tuesday,westwood,20:00:00,-105.0253952,39.7072944
4577,Monday,regis,23:59:00,-105.0369403,39.7874359
4578,Monday,montclair,23:59:00,-104.9157031,39.7396097
4579,Friday,congress-park,23:59:00,-104.9436688,39.7371619
4580,Friday,congress-park,23:59:00,-104.9453662,39.7401485
4581,Tuesday,cbd,16:00:00,-104.9931409,39.7421018
4582,Tuesday,chaffee-park,20:00:00,-105.0058599,39.7841388
4583,Thursday,gateway-green-valley-ranch,23:59:00,-104.8093685,39.7840562
4584,Friday,villa-park,23:59:00,-105.0255204,39.7297898
4585,Thursday,chaffee-park,16:00:00,-105.0247901,39.7877279
4586,Saturday,stapleton,23:59:00,-104.8918797,39.7841324
4587,Saturday,north-capitol-hill,23:59:00,-104.9798234,39.7401851
4588,Saturday,five-points,23:59:00,-104.9738894,39.7575966
4589,Saturday,cheesman-park,23:59:00,-104.9647688,39.7399996
4590,Saturday,union-station,23:59:00,-104.9938859,39.753679
4591,Sunday,east-colfax,04:00:00,-104.8905506,39.7401547
4592,Sunday,overland,20:00:00,-104.987502,39.689398
4593,Tuesday,westwood,20:00:00,-105.0342615,39.7107587
4594,Monday,elyria-swansea,23:59:00,-104.9421594,39.775388
4595,Tuesday,north-capitol-hill,23:59:00,-104.986553,39.7418975
4596,Tuesday,east-colfax,23:59:00,-104.8875769,39.7398482
4597,Thursday,cheesman-park,16:00:00,-104.9656455,39.7397455
4598,Wednesday,stapleton,16:00:00,-104.8996236,39.7686231
4599,Sunday,five-points,20:00:00,-104.9813451,39.750794
4600,Sunday,gateway-green-valley-ranch,23:59:00,-104.7724266,39.7830404
4601,Monday,gateway-green-valley-ranch,23:59:00,-104.7671055,39.7855715
4602,Tuesday,east-colfax,20:00:00,-104.8952025,39.7437942
4603,Sunday,lowry-field,23:59:00,-104.9031289,39.7200111
4604,Sunday,cbd,20:00:00,-104.9921674,39.7449197
4605,Monday,goldsmith,04:00:00,-104.9123814,39.6781201
4606,Sunday,villa-park,16:00:00,-105.0529565,39.7333151
4607,Monday,east-colfax,23:59:00,-104.8919896,39.7398766
4608,Wednesday,cherry-creek,16:00:00,-104.9576444,39.7209092
4609,Sunday,athmar-park,20:00:00,-105.0200675,39.7109103
4610,Friday,congress-park,20:00:00,-104.9587974,39.7401177
4611,Wednesday,villa-park,20:00:00,-105.0489897,39.7270352
4612,Friday,west-colfax,04:00:00,-105.0372913,39.7401945
4613,Wednesday,gateway-green-valley-ranch,23:59:00,-104.8090479,39.7858964
4614,Monday,regis,23:59:00,-105.0345735,39.7837562
4615,Sunday,sunnyside,23:59:00,-105.0014796,39.770655
4616,Friday,barnum,23:59:00,-105.0324815,39.7245192
4617,Monday,five-points,23:59:00,-104.9901363,39.75282
4618,Monday,barnum,23:59:00,-105.0296636,39.7221883
4619,Thursday,gateway-green-valley-ranch,20:00:00,-104.7950616,39.774072
4620,Thursday,five-points,20:00:00,-104.9789877,39.7487988
4621,Saturday,hampden-south,16:00:00,-104.8837463,39.6509015
4622,Monday,windsor,16:00:00,-104.8667047,39.6979486
4623,Monday,elyria-swansea,16:00:00,-104.9570298,39.7819555
4624,Tuesday,sunnyside,23:59:00,-105.0099728,39.7724806
4625,Tuesday,west-highland,16:00:00,-105.0338405,39.7623653
4626,Tuesday,barnum-west,16:00:00,-105.0527894,39.7171503
4627,Tuesday,cheesman-park,16:00:00,-104.9694173,39.7398888
4628,Friday,cbd,16:00:00,-104.9897577,39.7461941
4629,Tuesday,washington-virginia-vale,16:00:00,-104.9022556,39.6940002
4630,Monday,city-park-west,23:59:00,-104.9638243,39.7402835
4631,Wednesday,cory-merrill,23:59:00,-104.9438585,39.6876787
4632,Thursday,washington-virginia-vale,20:00:00,-104.9115385,39.7015336
4633,Thursday,congress-park,23:59:00,-104.9453738,39.739196
4634,Thursday,city-park,23:59:00,-104.9556698,39.7486137
4635,Thursday,five-points,20:00:00,-104.9825959,39.7620331
4636,Monday,cbd,16:00:00,-104.9935713,39.7504575
4637,Friday,cbd,23:59:00,-104.9920369,39.7506677
4638,Thursday,hampden-south,16:00:00,-104.8803663,39.6439461
4639,Sunday,union-station,23:59:00,-105.0020541,39.7543727
4640,Sunday,highland,20:00:00,-105.000744,39.7630449
4641,Sunday,washington-virginia-vale,20:00:00,-104.9033228,39.6959576
4642,Saturday,capitol-hill,16:00:00,-104.97800900000001,39.739812
4643,Wednesday,cheesman-park,23:59:00,-104.9668728,39.7396797
4644,Tuesday,villa-park,16:00:00,-105.0521104,39.732178000000005
4645,Thursday,east-colfax,20:00:00,-104.8931888,39.7410139
4646,Friday,hale,16:00:00,-104.9403782,39.7279853
4647,Wednesday,east-colfax,23:59:00,-104.8875769,39.7398482
4648,Wednesday,whittier,20:00:00,-104.9597638,39.7582272
4649,Sunday,stapleton,20:00:00,-104.89794599999999,39.7696879
4650,Monday,capitol-hill,20:00:00,-104.9797687,39.7398829
4651,Saturday,northeast-park-hill,20:00:00,-104.90501699999999,39.7664845
4652,Thursday,athmar-park,23:59:00,-105.0109316,39.6972642
4653,Thursday,highland,23:59:00,-105.0209001,39.7690803
4654,Tuesday,congress-park,23:59:00,-104.9551272,39.7351428
4655,Wednesday,overland,16:00:00,-104.9930275,39.6899023
4656,Wednesday,gateway-green-valley-ranch,16:00:00,-104.8042942,39.777984000000004
4657,Sunday,stapleton,20:00:00,-104.8918797,39.7841324
4658,Tuesday,university-hills,20:00:00,-104.9404328,39.6779083
4659,Saturday,west-colfax,23:59:00,-105.0470422,39.7368311
4660,Saturday,mar-lee,20:00:00,-105.0528719,39.6919351
4661,Sunday,westwood,23:59:00,-105.0250845,39.6985906
4662,Wednesday,north-capitol-hill,23:59:00,-104.9781794,39.7474995
4663,Thursday,east-colfax,23:59:00,-104.8875769,39.7398482
4664,Monday,valverde,23:59:00,-105.0141663,39.7115257
4665,Tuesday,university-hills,20:00:00,-104.93914,39.6676318
4666,Wednesday,windsor,20:00:00,-104.8903248,39.7055929
4667,Friday,college-view-south-platte,04:00:00,-105.0244329,39.6667862
4668,Friday,cbd,20:00:00,-104.9928071,39.7454798
4669,Tuesday,college-view-south-platte,23:59:00,-105.0123311,39.6789588
4670,Monday,capitol-hill,20:00:00,-104.9821155,39.7399097
4671,Friday,university,23:59:00,-104.9623777,39.6840587
4672,Thursday,platt-park,16:00:00,-104.9807412,39.6882674
4673,Tuesday,bear-valley,23:59:00,-105.0563155,39.6553502
4674,Monday,hale,23:59:00,-104.9405486,39.7400599
4675,Thursday,cbd,16:00:00,-104.9939225,39.7461434
4676,Wednesday,cole,16:00:00,-104.9684027,39.7700574
4677,Tuesday,athmar-park,20:00:00,-105.0246922,39.7077171
4678,Monday,southmoor-park,23:59:00,-104.9293821,39.6527325
4679,Tuesday,north-park-hill,16:00:00,-104.9402094,39.757606
4680,Wednesday,valverde,23:59:00,-105.0112131,39.7114421
4681,Thursday,cbd,16:00:00,-104.9913077,39.7443148
4682,Wednesday,harvey-park,16:00:00,-105.0561832,39.6779657
4683,Friday,westwood,23:59:00,-105.0381238,39.7071996
4684,Thursday,west-colfax,20:00:00,-105.0254129,39.7461978
4685,Tuesday,cbd,16:00:00,-104.9936671,39.7465376
4686,Thursday,five-points,23:59:00,-104.987775,39.7566778
4687,Wednesday,cbd,20:00:00,-104.9912342,39.7505133
4688,Friday,harvey-park,20:00:00,-105.0544465,39.6795515
4689,Tuesday,capitol-hill,23:59:00,-104.9872621,39.7339146
4690,Saturday,civic-center,20:00:00,-104.9873914,39.7400591
4691,Thursday,north-capitol-hill,20:00:00,-104.9844619,39.7428822
4692,Thursday,mar-lee,16:00:00,-105.0257565,39.6890698
4693,Saturday,harvey-park,23:59:00,-105.02721100000001,39.6741356
4694,Sunday,chaffee-park,16:00:00,-105.0057272,39.7842865
4695,Sunday,stapleton,23:59:00,-104.90147900000001,39.7692255
4696,Thursday,cole,20:00:00,-104.9726822,39.7639382
4697,Friday,hampden-south,23:59:00,-104.89990700000001,39.6523935
4698,Monday,sunnyside,23:59:00,-105.0248279,39.7763711
4699,Monday,capitol-hill,23:59:00,-104.987404,39.7290945
4700,Monday,union-station,23:59:00,-104.9970718,39.7508239
4701,Wednesday,cole,20:00:00,-104.9723062,39.7647354
4702,Sunday,kennedy,23:59:00,-104.8500335,39.6588132
4703,Saturday,five-points,16:00:00,-104.9810935,39.7497086
4704,Friday,capitol-hill,20:00:00,-104.9819645,39.7386764
4705,Friday,harvey-park,23:59:00,-105.0551655,39.6787882
4706,Sunday,five-points,20:00:00,-104.9876993,39.7631398
4707,Tuesday,montbello,23:59:00,-104.829034,39.7900914
4708,Sunday,cbd,23:59:00,-104.9948039,39.7472041
4709,Wednesday,northeast-park-hill,20:00:00,-104.9405499,39.7728767
4710,Wednesday,west-colfax,04:00:00,-105.0498157,39.7384971
4711,Wednesday,baker,20:00:00,-104.9888824,39.7106389
4712,Saturday,auraria,23:59:00,-105.0124669,39.7489203
4713,Friday,athmar-park,20:00:00,-105.0246444,39.6985119
4714,Saturday,lincoln-park,20:00:00,-104.9922418,39.726793
4715,Friday,cheesman-park,16:00:00,-104.9656455,39.7397455
4716,Friday,lowry-field,20:00:00,-104.8965126,39.7258522
4717,Wednesday,civic-center,16:00:00,-104.987485,39.7398975
4718,Wednesday,highland,20:00:00,-105.024179,39.7603253
4719,Wednesday,athmar-park,23:59:00,-105.0157007,39.7111889
4720,Wednesday,civic-center,23:59:00,-104.987485,39.7398975
4721,Monday,barnum,20:00:00,-105.0254164,39.7115222
4722,Saturday,sunnyside,16:00:00,-105.0153775,39.7754678
4723,Thursday,highland,16:00:00,-105.0134437,39.7614042
4724,Saturday,gateway-green-valley-ranch,23:59:00,-104.7628394,39.7774161
4725,Monday,hampden,16:00:00,-104.8712991,39.6547889
4726,Friday,northeast-park-hill,23:59:00,-104.9329256,39.7623534
4727,Wednesday,berkeley,20:00:00,-105.0256225,39.7835585
4728,Friday,barnum,23:59:00,-105.0291551,39.7190291
4729,Tuesday,montclair,23:59:00,-104.9081599,39.740154
4730,Wednesday,cbd,16:00:00,-104.9946215,39.7468574
4731,Wednesday,north-park-hill,23:59:00,-104.9043006,39.7511623
4732,Saturday,five-points,23:59:00,-104.9832598,39.7588186
4733,Friday,five-points,20:00:00,-104.9775385,39.7480841
4734,Tuesday,south-park-hill,16:00:00,-104.939843,39.7406852
4735,Tuesday,civic-center,16:00:00,-104.9882243,39.7375179
4736,Tuesday,civic-center,23:59:00,-104.987485,39.7398975
4737,Sunday,sun-valley,16:00:00,-105.0251519,39.7380049
4738,Tuesday,college-view-south-platte,20:00:00,-105.0215196,39.6788455
4739,Wednesday,city-park-west,20:00:00,-104.9621382,39.7500929
4740,Wednesday,capitol-hill,23:59:00,-104.97519399999999,39.7344187
4741,Wednesday,five-points,23:59:00,-104.9804721,39.7529315
4742,Monday,mar-lee,23:59:00,-105.0520878,39.6906198
4743,Sunday,union-station,23:59:00,-105.0020114,39.7573868
4744,Tuesday,university-hills,20:00:00,-104.9395495,39.6675075
4745,Saturday,chaffee-park,04:00:00,-105.0069486,39.7841516
4746,Wednesday,union-station,20:00:00,-105.0000331,39.7494995
4747,Tuesday,washington-virginia-vale,20:00:00,-104.9119621,39.7027299
4748,Tuesday,east-colfax,16:00:00,-104.8868714,39.7400093
4749,Tuesday,westwood,20:00:00,-105.0348642,39.709932
4750,Monday,sunnyside,23:59:00,-105.0054399,39.770540000000004
4751,Thursday,five-points,20:00:00,-104.9821422,39.7512148
4752,Monday,montbello,23:59:00,-104.8112325,39.7859229
4753,Friday,speer,16:00:00,-104.9871357,39.7195947
4754,Wednesday,stapleton,20:00:00,-104.8916652,39.7813833
4755,Friday,berkeley,20:00:00,-105.025625,39.7763551
4756,Sunday,auraria,23:59:00,-105.0102435,39.7413836
4757,Wednesday,platt-park,16:00:00,-104.9870725,39.69372
4758,Friday,sun-valley,23:59:00,-105.0246369,39.7368635
4759,Sunday,congress-park,20:00:00,-104.9590197,39.7297389
4760,Tuesday,chaffee-park,23:59:00,-105.0057272,39.7842865
4761,Friday,jefferson-park,20:00:00,-105.0251354,39.7551379
4762,Thursday,villa-park,04:00:00,-105.0362262,39.7329593
4763,Wednesday,civic-center,20:00:00,-104.9873914,39.7400591
4764,Thursday,stapleton,20:00:00,-104.8892702,39.7802042
4765,Friday,mar-lee,23:59:00,-105.0442633,39.6894944
4766,Friday,belcaro,20:00:00,-104.939986,39.696956
4767,Friday,gateway-green-valley-ranch,16:00:00,-104.762687,39.798334000000004
4768,Friday,union-station,23:59:00,-104.9939824,39.7531194
4769,Friday,college-view-south-platte,23:59:00,-105.0236732,39.6782311
4770,Thursday,hampden,20:00:00,-104.8686912,39.6568751
4771,Thursday,gateway-green-valley-ranch,20:00:00,-104.771388,39.781288
4772,Thursday,west-highland,23:59:00,-105.03495900000001,39.7674868
4773,Friday,harvey-park,20:00:00,-105.0261279,39.6803824
4774,Friday,west-colfax,16:00:00,-105.0254129,39.7461978
4775,Wednesday,southmoor-park,20:00:00,-104.9047282,39.6262189
4776,Wednesday,east-colfax,23:59:00,-104.88498600000001,39.7380695
4777,Monday,ruby-hill,23:59:00,-105.0215575,39.6967369
4778,Thursday,union-station,20:00:00,-104.9993563,39.7516489
4779,Saturday,city-park-west,20:00:00,-104.9608382,39.7401628
4780,Thursday,north-capitol-hill,23:59:00,-104.9800147,39.7402738
4781,Monday,harvey-park-south,23:59:00,-105.0251392,39.6637252
4782,Sunday,cbd,23:59:00,-104.9878289,39.7444205
4783,Saturday,northeast-park-hill,20:00:00,-104.905821,39.7656485
4784,Tuesday,villa-park,23:59:00,-105.0489897,39.7270352
4785,Monday,westwood,23:59:00,-105.0320837,39.7111317
4786,Friday,hale,04:00:00,-104.9403605,39.727977
4787,Thursday,stapleton,20:00:00,-104.9011599,39.7703522
4788,Thursday,cole,23:59:00,-104.9599916,39.7646686
4789,Sunday,cbd,23:59:00,-104.9939481,39.7465306
4790,Wednesday,barnum,23:59:00,-105.0336897,39.7149705
4791,Tuesday,sun-valley,23:59:00,-105.0191561,39.7313507
4792,Monday,marston,20:00:00,-105.0830755,39.6365053
4793,Tuesday,harvey-park,20:00:00,-105.0544465,39.6795515
4794,Thursday,elyria-swansea,23:59:00,-104.941185,39.7842477
4795,Tuesday,north-park-hill,04:00:00,-104.9217345,39.7537804
4796,Saturday,cbd,04:00:00,-104.9912342,39.7505133
4797,Saturday,fort-logan,23:59:00,-105.0357582,39.6381947
4798,Wednesday,capitol-hill,20:00:00,-104.9861361,39.7400619
4799,Tuesday,speer,16:00:00,-104.9743978,39.7253667
4800,Tuesday,east-colfax,23:59:00,-104.8978964,39.7398438
4801,Tuesday,berkeley,20:00:00,-105.0366375,39.7761875
4802,Tuesday,lincoln-park,23:59:00,-105.0036162,39.7397031
4803,Friday,cheesman-park,16:00:00,-104.9680768,39.7398691
4804,Monday,city-park-west,23:59:00,-104.9638243,39.7402835
4805,Saturday,clayton,23:59:00,-104.9573323,39.7644752
4806,Friday,capitol-hill,23:59:00,-104.9795235,39.7302843
4807,Friday,civic-center,20:00:00,-104.9947155,39.7397366
4808,Tuesday,west-colfax,20:00:00,-105.0396205,39.7401954
4809,Wednesday,hampden-south,23:59:00,-104.8969229,39.638428999999995
4810,Monday,gateway-green-valley-ranch,23:59:00,-104.7701569,39.7850496
4811,Wednesday,west-highland,23:59:00,-105.029875,39.7649108
4812,Wednesday,mar-lee,20:00:00,-105.0296929,39.6870651
4813,Sunday,capitol-hill,20:00:00,-104.9834415,39.7274026
4814,Friday,five-points,16:00:00,-104.9828287,39.7512096
4815,Sunday,dia,23:59:00,-104.770958,39.8021026
4816,Saturday,clayton,20:00:00,-104.9499121,39.7644654
4817,Tuesday,baker,23:59:00,-104.9875652,39.7006979
4818,Thursday,sloan-lake,20:00:00,-105.0272025,39.7502954
4819,Thursday,globeville,23:59:00,-104.9918283,39.7828877
4820,Thursday,auraria,23:59:00,-105.0124669,39.7489203
4821,Wednesday,college-view-south-platte,04:00:00,-105.0127212,39.6795671
4822,Saturday,stapleton,23:59:00,-104.8828236,39.7809475
4823,Wednesday,westwood,20:00:00,-105.0273456,39.7011006
4824,Friday,cbd,23:59:00,-104.989953,39.7423241
4825,Friday,sun-valley,23:59:00,-105.0251519,39.7380049
4826,Tuesday,cbd,23:59:00,-104.9937099,39.7504608
4827,Tuesday,cheesman-park,23:59:00,-104.9633846,39.7391944
4828,Sunday,hampden,23:59:00,-104.8891415,39.6541143
4829,Sunday,north-capitol-hill,23:59:00,-104.9798149,39.7408439
4830,Monday,baker,04:00:00,-104.9973233,39.7107769
4831,Monday,mar-lee,20:00:00,-105.0334257,39.6873188
4832,Monday,cbd,04:00:00,-104.9920369,39.7506677
4833,Friday,northeast-park-hill,20:00:00,-104.91171499999999,39.7673856
4834,Wednesday,washington-park-west,20:00:00,-104.9852868,39.6968665
4835,Sunday,capitol-hill,23:59:00,-104.9749661,39.7363531
4836,Monday,gateway-green-valley-ranch,20:00:00,-104.8075412,39.7748818
4837,Monday,montbello,20:00:00,-104.8098811,39.773188
4838,Sunday,hampden,23:59:00,-104.8707133,39.6555572
4839,Tuesday,university-park,16:00:00,-104.9412269,39.6745545
4840,Friday,university-park,23:59:00,-104.9591679,39.6782321
4841,Friday,westwood,23:59:00,-105.0516877,39.7109747
4842,Wednesday,capitol-hill,20:00:00,-104.9809515,39.7328602
4843,Thursday,lincoln-park,20:00:00,-104.9979493,39.7375378
4844,Saturday,cole,23:59:00,-104.9680541,39.7705197
4845,Wednesday,civic-center,20:00:00,-104.9935168,39.7338648
4846,Thursday,capitol-hill,23:59:00,-104.9751501,39.7379023
4847,Wednesday,washington-virginia-vale,23:59:00,-104.9059737,39.693459000000004
4848,Tuesday,montbello,16:00:00,-104.8385759,39.7782557
4849,Tuesday,harvey-park,16:00:00,-105.0544465,39.6795515
4850,Saturday,auraria,23:59:00,-105.0057932,39.7481759
4851,Wednesday,union-station,20:00:00,-104.9989572,39.7572338
4852,Friday,sunnyside,20:00:00,-105.0189836,39.7705082
4853,Tuesday,ruby-hill,16:00:00,-105.0093646,39.6967306
4854,Monday,five-points,23:59:00,-104.9768149,39.7473534
4855,Thursday,hampden,20:00:00,-104.8712991,39.6547889
4856,Thursday,baker,23:59:00,-104.9888824,39.7106389
4857,Wednesday,five-points,16:00:00,-104.9802869,39.7529746
4858,Wednesday,whittier,23:59:00,-104.9721357,39.7557275
4859,Wednesday,belcaro,23:59:00,-104.9411079,39.6979881
4860,Friday,harvey-park,20:00:00,-105.0261279,39.6803824
4861,Monday,jefferson-park,16:00:00,-105.0248043,39.7509885
4862,Wednesday,highland,20:00:00,-105.0202813,39.7690641
4863,Saturday,westwood,20:00:00,-105.025485,39.7082117
4864,Saturday,union-station,23:59:00,-105.0034058,39.7528466
4865,Friday,cbd,20:00:00,-104.9939225,39.7461434
4866,Friday,union-station,16:00:00,-104.9962271,39.7510728
4867,Thursday,sloan-lake,23:59:00,-105.0348423,39.7518302
4868,Friday,clayton,16:00:00,-104.9437067,39.7660038
4869,Saturday,college-view-south-platte,16:00:00,-105.0247038,39.6729395
4870,Tuesday,harvey-park,16:00:00,-105.0258564,39.6748193
4871,Saturday,villa-park,16:00:00,-105.0518681,39.7322622
4872,Monday,west-colfax,20:00:00,-105.0428389,39.7439662
4873,Wednesday,hampden,20:00:00,-104.8732345,39.67313
4874,Wednesday,athmar-park,20:00:00,-105.0121411,39.6991415
4875,Saturday,overland,23:59:00,-104.9930275,39.6899023
4876,Monday,montbello,23:59:00,-104.81068499999999,39.7735688
